summariser,condition,task_name,scorer,count,mean,std,median,min,max,std_error,ci_lower,ci_upper
deepseek-reasoner,lens_ap_global,task_2_2,claude-3-7-sonnet-20250219,9,5.778,1.641,7.0,3.0,7.0,0.547,4.705,6.85
deepseek-reasoner,lens_ap_global,task_2_2,deepseek-reasoner,9,6.0,1.414,6.0,4.0,8.0,0.471,5.076,6.924
deepseek-reasoner,lens_ap_global,task_2_2,o3-mini-2025-01-31,9,4.556,0.726,5.0,3.0,5.0,0.242,4.081,5.03
deepseek-reasoner,lens_ap_global,task_3,claude-3-7-sonnet-20250219,9,8.222,0.667,8.0,7.0,9.0,0.222,7.787,8.658
deepseek-reasoner,lens_ap_global,task_3,deepseek-reasoner,9,9.111,0.333,9.0,9.0,10.0,0.111,8.893,9.329
deepseek-reasoner,lens_ap_global,task_3,o3-mini-2025-01-31,9,8.889,0.782,9.0,8.0,10.0,0.261,8.378,9.4
deepseek-reasoner,lens_ap_global_local,task_1,claude-3-7-sonnet-20250219,9,8.667,0.5,9.0,8.0,9.0,0.167,8.34,8.993
deepseek-reasoner,lens_ap_global_local,task_1,deepseek-reasoner,9,8.444,0.882,9.0,7.0,9.0,0.294,7.868,9.021
deepseek-reasoner,lens_ap_global_local,task_1,o3-mini-2025-01-31,9,8.0,0.707,8.0,7.0,9.0,0.236,7.538,8.462
deepseek-reasoner,lens_ap_global_local,task_2_1,claude-3-7-sonnet-20250219,9,6.111,2.147,7.0,3.0,8.0,0.716,4.708,7.514
deepseek-reasoner,lens_ap_global_local,task_2_1,deepseek-reasoner,9,4.778,2.682,4.0,2.0,9.0,0.894,3.025,6.53
deepseek-reasoner,lens_ap_global_local,task_2_1,o3-mini-2025-01-31,9,4.111,1.167,4.0,3.0,6.0,0.389,3.349,4.873
deepseek-reasoner,lens_ap_global_local,task_2_2,claude-3-7-sonnet-20250219,9,5.778,2.438,7.0,2.0,8.0,0.813,4.185,7.371
deepseek-reasoner,lens_ap_global_local,task_2_2,deepseek-reasoner,9,3.889,3.219,3.0,1.0,9.0,1.073,1.786,5.992
deepseek-reasoner,lens_ap_global_local,task_2_2,o3-mini-2025-01-31,9,3.111,1.537,3.0,1.0,6.0,0.512,2.107,4.115
deepseek-reasoner,lens_ap_global_local,task_3,claude-3-7-sonnet-20250219,9,5.444,1.509,6.0,3.0,7.0,0.503,4.458,6.43
deepseek-reasoner,lens_ap_global_local,task_3,deepseek-reasoner,9,7.778,1.641,9.0,5.0,9.0,0.547,6.705,8.85
deepseek-reasoner,lens_ap_global_local,task_3,o3-mini-2025-01-31,9,7.111,1.537,7.0,5.0,9.0,0.512,6.107,8.115
deepseek-reasoner,lens_ap_local,task_1,claude-3-7-sonnet-20250219,9,8.889,0.333,9.0,8.0,9.0,0.111,8.671,9.107
deepseek-reasoner,lens_ap_local,task_1,deepseek-reasoner,9,8.889,0.333,9.0,8.0,9.0,0.111,8.671,9.107
deepseek-reasoner,lens_ap_local,task_1,o3-mini-2025-01-31,9,8.111,1.167,8.0,6.0,10.0,0.389,7.349,8.873
deepseek-reasoner,lens_ap_local,task_2_1,claude-3-7-sonnet-20250219,9,7.444,1.13,8.0,6.0,9.0,0.377,6.706,8.183
deepseek-reasoner,lens_ap_local,task_2_1,deepseek-reasoner,9,6.889,1.833,7.0,3.0,9.0,0.611,5.691,8.087
deepseek-reasoner,lens_ap_local,task_2_1,o3-mini-2025-01-31,9,6.0,1.118,6.0,5.0,8.0,0.373,5.27,6.73
deepseek-reasoner,lens_ap_local,task_2_2,claude-3-7-sonnet-20250219,9,7.0,1.581,8.0,5.0,9.0,0.527,5.967,8.033
deepseek-reasoner,lens_ap_local,task_2_2,deepseek-reasoner,9,7.667,1.118,7.0,6.0,9.0,0.373,6.936,8.397
deepseek-reasoner,lens_ap_local,task_2_2,o3-mini-2025-01-31,9,6.333,1.0,6.0,5.0,8.0,0.333,5.68,6.987
deepseek-reasoner,lens_ap_local,task_3,claude-3-7-sonnet-20250219,9,8.444,0.726,9.0,7.0,9.0,0.242,7.97,8.919
deepseek-reasoner,lens_ap_local,task_3,deepseek-reasoner,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,lens_ap_local,task_3,o3-mini-2025-01-31,9,7.889,0.928,8.0,6.0,9.0,0.309,7.283,8.495
deepseek-reasoner,lens_np,task_1,claude-3-7-sonnet-20250219,9,6.667,0.5,7.0,6.0,7.0,0.167,6.34,6.993
deepseek-reasoner,lens_np,task_1,deepseek-reasoner,9,6.556,0.726,7.0,5.0,7.0,0.242,6.081,7.03
deepseek-reasoner,lens_np,task_1,o3-mini-2025-01-31,9,7.444,0.882,8.0,6.0,8.0,0.294,6.868,8.021
deepseek-reasoner,lens_np,task_2_1,claude-3-7-sonnet-20250219,9,5.889,1.965,7.0,3.0,8.0,0.655,4.605,7.173
deepseek-reasoner,lens_np,task_2_1,deepseek-reasoner,9,6.333,1.936,7.0,3.0,9.0,0.645,5.068,7.599
deepseek-reasoner,lens_np,task_2_1,o3-mini-2025-01-31,9,5.111,1.691,5.0,3.0,8.0,0.564,4.006,6.216
deepseek-reasoner,lens_np,task_2_2,claude-3-7-sonnet-20250219,9,6.444,2.455,7.0,3.0,9.0,0.818,4.84,8.048
deepseek-reasoner,lens_np,task_2_2,deepseek-reasoner,9,6.778,1.563,7.0,4.0,9.0,0.521,5.756,7.799
deepseek-reasoner,lens_np,task_2_2,o3-mini-2025-01-31,9,5.444,2.128,5.0,3.0,8.0,0.709,4.054,6.835
deepseek-reasoner,lens_np,task_3,claude-3-7-sonnet-20250219,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,lens_np,task_3,deepseek-reasoner,9,8.778,0.441,9.0,8.0,9.0,0.147,8.49,9.066
deepseek-reasoner,lens_np,task_3,o3-mini-2025-01-31,9,9.556,0.527,10.0,9.0,10.0,0.176,9.211,9.9
deepseek-reasoner,lens_np_global,task_1,claude-3-7-sonnet-20250219,9,7.0,0.707,7.0,6.0,8.0,0.236,6.538,7.462
deepseek-reasoner,lens_np_global,task_1,deepseek-reasoner,9,7.444,0.726,7.0,7.0,9.0,0.242,6.97,7.919
deepseek-reasoner,lens_np_global,task_1,o3-mini-2025-01-31,9,8.444,0.726,8.0,8.0,10.0,0.242,7.97,8.919
deepseek-reasoner,lens_np_global,task_2_1,claude-3-7-sonnet-20250219,9,5.333,1.323,5.0,3.0,7.0,0.441,4.469,6.198
deepseek-reasoner,lens_np_global,task_2_1,deepseek-reasoner,9,4.444,1.236,4.0,3.0,7.0,0.412,3.637,5.252
deepseek-reasoner,lens_np_global,task_2_1,o3-mini-2025-01-31,9,4.222,1.481,4.0,3.0,7.0,0.494,3.254,5.19
deepseek-reasoner,lens_np_global,task_2_2,claude-3-7-sonnet-20250219,9,6.667,0.5,7.0,6.0,7.0,0.167,6.34,6.993
deepseek-reasoner,lens_np_global,task_2_2,deepseek-reasoner,9,6.111,2.147,7.0,3.0,8.0,0.716,4.708,7.514
deepseek-reasoner,lens_np_global,task_2_2,o3-mini-2025-01-31,9,5.556,1.59,5.0,4.0,8.0,0.53,4.517,6.594
deepseek-reasoner,lens_np_global,task_3,claude-3-7-sonnet-20250219,9,8.667,0.5,9.0,8.0,9.0,0.167,8.34,8.993
deepseek-reasoner,lens_np_global,task_3,deepseek-reasoner,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,lens_np_global,task_3,o3-mini-2025-01-31,9,9.444,0.527,9.0,9.0,10.0,0.176,9.1,9.789
deepseek-reasoner,lens_np_global_local,task_1,claude-3-7-sonnet-20250219,9,7.667,1.581,9.0,6.0,9.0,0.527,6.634,8.7
deepseek-reasoner,lens_np_global_local,task_1,deepseek-reasoner,9,7.667,1.0,8.0,6.0,9.0,0.333,7.013,8.32
deepseek-reasoner,lens_np_global_local,task_1,o3-mini-2025-01-31,9,6.667,0.707,7.0,6.0,8.0,0.236,6.205,7.129
deepseek-reasoner,lens_np_global_local,task_2_1,claude-3-7-sonnet-20250219,9,7.111,1.054,7.0,6.0,9.0,0.351,6.422,7.8
deepseek-reasoner,lens_np_global_local,task_2_1,deepseek-reasoner,9,7.222,1.922,8.0,3.0,9.0,0.641,5.966,8.478
deepseek-reasoner,lens_np_global_local,task_2_1,o3-mini-2025-01-31,9,4.667,1.414,5.0,3.0,7.0,0.471,3.743,5.591
deepseek-reasoner,lens_np_global_local,task_2_2,claude-3-7-sonnet-20250219,9,7.667,1.225,8.0,6.0,9.0,0.408,6.867,8.467
deepseek-reasoner,lens_np_global_local,task_2_2,deepseek-reasoner,9,7.778,0.972,8.0,6.0,9.0,0.324,7.143,8.413
deepseek-reasoner,lens_np_global_local,task_2_2,o3-mini-2025-01-31,9,4.556,1.13,4.0,3.0,7.0,0.377,3.817,5.294
deepseek-reasoner,lens_np_global_local,task_3,claude-3-7-sonnet-20250219,9,8.889,0.333,9.0,8.0,9.0,0.111,8.671,9.107
deepseek-reasoner,lens_np_global_local,task_3,deepseek-reasoner,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,lens_np_global_local,task_3,o3-mini-2025-01-31,9,8.222,0.667,8.0,7.0,9.0,0.222,7.787,8.658
deepseek-reasoner,lens_np_local,task_1,claude-3-7-sonnet-20250219,9,7.222,0.441,7.0,7.0,8.0,0.147,6.934,7.51
deepseek-reasoner,lens_np_local,task_1,deepseek-reasoner,9,6.889,1.167,7.0,5.0,9.0,0.389,6.127,7.651
deepseek-reasoner,lens_np_local,task_1,o3-mini-2025-01-31,9,7.444,1.13,8.0,5.0,8.0,0.377,6.706,8.183
deepseek-reasoner,lens_np_local,task_2_1,claude-3-7-sonnet-20250219,9,6.889,1.054,7.0,5.0,8.0,0.351,6.2,7.578
deepseek-reasoner,lens_np_local,task_2_1,deepseek-reasoner,9,8.111,0.782,8.0,7.0,9.0,0.261,7.6,8.622
deepseek-reasoner,lens_np_local,task_2_1,o3-mini-2025-01-31,9,5.556,1.81,6.0,3.0,8.0,0.603,4.373,6.738
deepseek-reasoner,lens_np_local,task_2_2,claude-3-7-sonnet-20250219,9,7.444,1.74,8.0,4.0,9.0,0.58,6.308,8.581
deepseek-reasoner,lens_np_local,task_2_2,deepseek-reasoner,9,8.111,1.054,8.0,6.0,9.0,0.351,7.422,8.8
deepseek-reasoner,lens_np_local,task_2_2,o3-mini-2025-01-31,9,5.556,1.667,6.0,3.0,8.0,0.556,4.467,6.644
deepseek-reasoner,lens_np_local,task_3,claude-3-7-sonnet-20250219,9,8.667,0.5,9.0,8.0,9.0,0.167,8.34,8.993
deepseek-reasoner,lens_np_local,task_3,deepseek-reasoner,9,8.889,0.333,9.0,8.0,9.0,0.111,8.671,9.107
deepseek-reasoner,lens_np_local,task_3,o3-mini-2025-01-31,9,8.111,1.054,8.0,6.0,9.0,0.351,7.422,8.8
deepseek-reasoner,lens_single_cm,task_1,claude-3-7-sonnet-20250219,9,6.667,0.707,7.0,6.0,8.0,0.236,6.205,7.129
deepseek-reasoner,lens_single_cm,task_1,deepseek-reasoner,9,8.0,1.118,8.0,6.0,9.0,0.373,7.27,8.73
deepseek-reasoner,lens_single_cm,task_1,o3-mini-2025-01-31,9,7.889,1.054,8.0,6.0,9.0,0.351,7.2,8.578
deepseek-reasoner,lens_single_cm,task_2_1,claude-3-7-sonnet-20250219,9,2.778,0.667,3.0,2.0,4.0,0.222,2.342,3.213
deepseek-reasoner,lens_single_cm,task_2_1,deepseek-reasoner,9,4.222,1.481,4.0,2.0,6.0,0.494,3.254,5.19
deepseek-reasoner,lens_single_cm,task_2_1,o3-mini-2025-01-31,9,3.778,0.667,4.0,3.0,5.0,0.222,3.342,4.213
deepseek-reasoner,lens_single_cm,task_2_2,claude-3-7-sonnet-20250219,9,3.778,1.202,3.0,3.0,6.0,0.401,2.993,4.563
deepseek-reasoner,lens_single_cm,task_2_2,deepseek-reasoner,9,4.444,1.236,4.0,3.0,7.0,0.412,3.637,5.252
deepseek-reasoner,lens_single_cm,task_2_2,o3-mini-2025-01-31,9,3.889,0.782,4.0,3.0,5.0,0.261,3.378,4.4
deepseek-reasoner,lens_single_cm,task_3,claude-3-7-sonnet-20250219,9,6.778,1.716,6.0,5.0,9.0,0.572,5.657,7.899
deepseek-reasoner,lens_single_cm,task_3,deepseek-reasoner,9,8.889,0.333,9.0,8.0,9.0,0.111,8.671,9.107
deepseek-reasoner,lens_single_cm,task_3,o3-mini-2025-01-31,9,8.667,0.707,9.0,8.0,10.0,0.236,8.205,9.129
deepseek-reasoner,lens_two_cm,task_1,claude-3-7-sonnet-20250219,9,6.889,1.9,7.0,4.0,9.0,0.633,5.647,8.13
deepseek-reasoner,lens_two_cm,task_1,deepseek-reasoner,9,6.556,0.882,7.0,5.0,8.0,0.294,5.979,7.132
deepseek-reasoner,lens_two_cm,task_1,o3-mini-2025-01-31,9,7.0,1.581,8.0,5.0,9.0,0.527,5.967,8.033
deepseek-reasoner,lens_two_cm,task_2_1,claude-3-7-sonnet-20250219,9,4.111,1.054,4.0,3.0,6.0,0.351,3.422,4.8
deepseek-reasoner,lens_two_cm,task_2_1,deepseek-reasoner,9,4.0,1.0,4.0,3.0,6.0,0.333,3.347,4.653
deepseek-reasoner,lens_two_cm,task_2_1,o3-mini-2025-01-31,9,3.444,0.527,3.0,3.0,4.0,0.176,3.1,3.789
deepseek-reasoner,lens_two_cm,task_2_2,claude-3-7-sonnet-20250219,9,3.556,0.527,4.0,3.0,4.0,0.176,3.211,3.9
deepseek-reasoner,lens_two_cm,task_2_2,deepseek-reasoner,9,4.111,0.601,4.0,3.0,5.0,0.2,3.719,4.504
deepseek-reasoner,lens_two_cm,task_2_2,o3-mini-2025-01-31,9,3.889,1.054,4.0,3.0,6.0,0.351,3.2,4.578
deepseek-reasoner,lens_two_cm,task_3,claude-3-7-sonnet-20250219,9,8.222,1.202,9.0,6.0,9.0,0.401,7.437,9.007
deepseek-reasoner,lens_two_cm,task_3,deepseek-reasoner,9,8.667,0.707,9.0,7.0,9.0,0.236,8.205,9.129
deepseek-reasoner,lens_two_cm,task_3,o3-mini-2025-01-31,9,7.0,2.55,7.0,3.0,10.0,0.85,5.334,8.666
deepseek-reasoner,rm_ap,task_1,claude-3-7-sonnet-20250219,9,4.111,0.333,4.0,4.0,5.0,0.111,3.893,4.329
deepseek-reasoner,rm_ap,task_1,deepseek-reasoner,9,6.667,2.0,7.0,3.0,9.0,0.667,5.36,7.973
deepseek-reasoner,rm_ap,task_1,o3-mini-2025-01-31,9,3.778,1.093,3.0,3.0,6.0,0.364,3.064,4.492
deepseek-reasoner,rm_ap,task_2_1,claude-3-7-sonnet-20250219,9,5.444,1.667,6.0,3.0,7.0,0.556,4.356,6.533
deepseek-reasoner,rm_ap,task_2_1,deepseek-reasoner,9,6.444,2.555,7.0,2.0,9.0,0.852,4.775,8.114
deepseek-reasoner,rm_ap,task_2_1,o3-mini-2025-01-31,9,3.778,1.302,3.0,2.0,6.0,0.434,2.927,4.628
deepseek-reasoner,rm_ap,task_2_2,claude-3-7-sonnet-20250219,9,5.222,1.787,6.0,3.0,7.0,0.596,4.055,6.39
deepseek-reasoner,rm_ap,task_2_2,deepseek-reasoner,9,5.778,2.048,6.0,3.0,9.0,0.683,4.44,7.116
deepseek-reasoner,rm_ap,task_2_2,o3-mini-2025-01-31,9,3.667,1.0,4.0,2.0,5.0,0.333,3.013,4.32
deepseek-reasoner,rm_ap,task_3,claude-3-7-sonnet-20250219,9,7.222,2.682,9.0,3.0,9.0,0.894,5.47,8.975
deepseek-reasoner,rm_ap,task_3,deepseek-reasoner,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,rm_ap,task_3,o3-mini-2025-01-31,9,6.778,1.787,7.0,3.0,9.0,0.596,5.61,7.945
deepseek-reasoner,rm_global,task_1,claude-3-7-sonnet-20250219,9,7.556,1.014,8.0,6.0,9.0,0.338,6.893,8.218
deepseek-reasoner,rm_global,task_1,deepseek-reasoner,9,7.889,0.928,8.0,6.0,9.0,0.309,7.283,8.495
deepseek-reasoner,rm_global,task_1,o3-mini-2025-01-31,9,9.222,0.667,9.0,8.0,10.0,0.222,8.787,9.658
deepseek-reasoner,rm_global,task_2_1,claude-3-7-sonnet-20250219,9,5.889,2.028,7.0,3.0,8.0,0.676,4.564,7.214
deepseek-reasoner,rm_global,task_2_1,deepseek-reasoner,9,5.222,2.108,6.0,3.0,9.0,0.703,3.845,6.6
deepseek-reasoner,rm_global,task_2_1,o3-mini-2025-01-31,9,4.556,0.882,5.0,3.0,5.0,0.294,3.979,5.132
deepseek-reasoner,rm_global,task_2_2,claude-3-7-sonnet-20250219,9,5.333,1.323,5.0,4.0,8.0,0.441,4.469,6.198
deepseek-reasoner,rm_global,task_2_2,deepseek-reasoner,9,6.111,2.028,6.0,3.0,9.0,0.676,4.786,7.436
deepseek-reasoner,rm_global,task_2_2,o3-mini-2025-01-31,9,3.778,0.972,4.0,3.0,6.0,0.324,3.143,4.413
deepseek-reasoner,rm_global,task_3,claude-3-7-sonnet-20250219,9,7.444,1.014,8.0,6.0,9.0,0.338,6.782,8.107
deepseek-reasoner,rm_global,task_3,deepseek-reasoner,9,9.0,0.5,9.0,8.0,10.0,0.167,8.673,9.327
deepseek-reasoner,rm_global,task_3,o3-mini-2025-01-31,9,9.0,1.323,9.0,6.0,10.0,0.441,8.136,9.864
deepseek-reasoner,rm_global_local,task_1,claude-3-7-sonnet-20250219,9,7.556,1.13,7.0,6.0,9.0,0.377,6.817,8.294
deepseek-reasoner,rm_global_local,task_1,deepseek-reasoner,9,8.444,0.726,9.0,7.0,9.0,0.242,7.97,8.919
deepseek-reasoner,rm_global_local,task_1,o3-mini-2025-01-31,9,8.556,0.882,8.0,8.0,10.0,0.294,7.979,9.132
deepseek-reasoner,rm_global_local,task_2_1,claude-3-7-sonnet-20250219,9,5.222,1.787,6.0,3.0,7.0,0.596,4.055,6.39
deepseek-reasoner,rm_global_local,task_2_1,deepseek-reasoner,9,5.0,2.0,4.0,3.0,8.0,0.667,3.693,6.307
deepseek-reasoner,rm_global_local,task_2_1,o3-mini-2025-01-31,9,4.111,1.364,4.0,3.0,7.0,0.455,3.22,5.002
deepseek-reasoner,rm_global_local,task_2_2,claude-3-7-sonnet-20250219,9,4.778,2.048,4.0,2.0,8.0,0.683,3.44,6.116
deepseek-reasoner,rm_global_local,task_2_2,deepseek-reasoner,9,6.444,1.74,6.0,4.0,9.0,0.58,5.308,7.581
deepseek-reasoner,rm_global_local,task_2_2,o3-mini-2025-01-31,9,4.0,1.5,3.0,3.0,7.0,0.5,3.02,4.98
deepseek-reasoner,rm_global_local,task_3,claude-3-7-sonnet-20250219,9,5.333,2.345,6.0,3.0,9.0,0.782,3.801,6.866
deepseek-reasoner,rm_global_local,task_3,deepseek-reasoner,9,8.667,0.5,9.0,8.0,9.0,0.167,8.34,8.993
deepseek-reasoner,rm_global_local,task_3,o3-mini-2025-01-31,9,8.778,0.667,9.0,8.0,10.0,0.222,8.342,9.213
deepseek-reasoner,rm_np,task_1,claude-3-7-sonnet-20250219,9,7.667,0.5,8.0,7.0,8.0,0.167,7.34,7.993
deepseek-reasoner,rm_np,task_1,deepseek-reasoner,9,7.778,0.833,8.0,7.0,9.0,0.278,7.233,8.322
deepseek-reasoner,rm_np,task_1,o3-mini-2025-01-31,9,6.778,1.302,6.0,5.0,9.0,0.434,5.927,7.628
deepseek-reasoner,rm_np,task_2_1,claude-3-7-sonnet-20250219,9,6.444,0.527,6.0,6.0,7.0,0.176,6.1,6.789
deepseek-reasoner,rm_np,task_2_1,deepseek-reasoner,9,7.778,1.093,8.0,6.0,9.0,0.364,7.064,8.492
deepseek-reasoner,rm_np,task_2_1,o3-mini-2025-01-31,9,4.667,0.866,5.0,3.0,6.0,0.289,4.101,5.232
deepseek-reasoner,rm_np,task_2_2,claude-3-7-sonnet-20250219,9,5.667,1.323,6.0,4.0,7.0,0.441,4.802,6.531
deepseek-reasoner,rm_np,task_2_2,deepseek-reasoner,9,7.889,1.764,9.0,4.0,9.0,0.588,6.737,9.041
deepseek-reasoner,rm_np,task_2_2,o3-mini-2025-01-31,9,4.889,1.054,5.0,4.0,7.0,0.351,4.2,5.578
deepseek-reasoner,rm_np,task_3,claude-3-7-sonnet-20250219,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,rm_np,task_3,deepseek-reasoner,9,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0
deepseek-reasoner,rm_np,task_3,o3-mini-2025-01-31,9,7.556,1.424,8.0,5.0,9.0,0.475,6.625,8.486
